postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
198,https://api.github.com/repos/Netflix/zuul/issues/198,pr,special handl encod ampersand queri string,receiv queri string encod ampersand follow decod encod model remov invalid queri string paramet end longer encod ampersand break queri string exampl valid queri string keyword mine decod encod look keyword mine queri param instead ampersand chang maintain ampersand encod keyword mine pr ad decod encod step,,3,12,encode|decode|validate,54,0.2222222222222222,0.7489400506019592
2384,https://api.github.com/repos/square/retrofit/issues/2384,issue,encod slash f,string look url instead look encod properli mean api use encod xml string guess encod manual encod true properti right,charact valid queri valu sinc encod consist major browser well api absolut requir file bug first second encod queri encod true said sat jul ildar wrote string fggozxag utp idcjfzwyj qaiofnk zgr tgpvoxwvi n yz jstwktle mmukcv znss qormwq look url fggozxag utp idcjfzwyj qaiofnk zgr tgpvoxwvi n yz jstwktle bmmukcv fznss qormwq instead look fggozxag utp idcjfzwyj qaiofnk zgr tgpvoxwvi n yz jstwktle bmmukcv znss qormwq encod properli mean api use encod xml string guess encod manual encod true properti right receiv subscrib thread repli email directli view github mute thread server compani accept char queri valu addencodedqueryparamet commonparam interceptor,2,14,encode|validate,125,0.112,0.74873286485672
11,https://api.github.com/repos/lzyzsd/JsBridge/issues/11,issue,shouldoverrideurlload url encod,url encod url url url encod,decod,2,4,encode|decode,11,0.36363636363636365,0.7455443739891052
8387,https://api.github.com/repos/netty/netty/issues/8387,issue,rawpath wsurl caus encod queri string decod caus wrong request sent,origin url path rawpath wsurl anyth wrong bug,bug abl provid pr fix bug fix use netti final problem,2,2,encode|decode,31,0.06451612903225806,0.7381495833396912
1831,https://api.github.com/repos/spring-projects/spring-security-oauth/issues/1831,issue,base codec encodebytestobyt gener invalid base string,summari problem encod payload jwt payload contain char found problem gener access token user name result invalid base string actual behavior encod follow payload produc follow base encod string decod mn n k h xll km mkx xkmi yyl xxkx java new string base codec encodebytestobyt jo getbyt jo getbyt length base codec url safe try encod encod decod fine problem far anoth char encod decod exampl work expect,,5,15,encode|validate|user name|decode|safe,77,0.19480519480519481,0.7288629412651062
1037,https://api.github.com/repos/OpenFeign/feign/issues/1037,issue,queri map paramet encod twice request url,issu use paramet map api interfac annot result request url queri contain valu url encod twice step reproduc unit test follow snippet show reproduc issu queri valu pre encod put queri map caus server receiv decod valu incorrect notic test work fine version feign fail use latest one fact print log two version differ follow feign feign,expect behavior specif plu sign latest document plu per uri specif sign allow path queri segment uri howev handl symbol queri inconsist legaci system equival space feign take approach modern system symbol repres space explicitli encod b found queri string wish space liter charact encod valu directli use feign x must encod space use variant ok test work issu actual sign thank,3,10,encode|decode|signing,127,0.07874015748031496,0.7164210081100464
14149,https://api.github.com/repos/prestodb/presto/issues/14149,pr,fix checksum column gener map key map valu,map key map valu array checksum array need handl case array element order sort fail sort array fail certain case array element array null row null exampl array sort array array null array fail properli handl arraycolumnvalid appli logic key checksum valu checksum map column,,2,5,checksum|validate,54,0.09259259259259259,0.715265154838562
11446,https://api.github.com/repos/spring-projects/spring-framework/issues/11446,issue,pick encod url spr,sascha open comment url encod via urlencod encod url utf cannot resolv control method invok return url decod submit map path variabl work fine follow redact control method foo public modelandview foo final string selectedimport final string selectedjournallin url fail bind foo fselectedimport selectedjournallin url succe foo selectedimport selectedjournallin solv problem url encod portion path variabl recommend find bug imo recogn encod url whole well detail,sascha comment sorri write quickli thought use issu happen saish juergen comment afraid much request paramet actual decod servlet contain spring pick httpservletrequest getparamet recommend solut inde encod part url individu otherwis receiv server cannot reliabl differenti separ versu liter charact juergen,2,9,encode|decode,113,0.07964601769911504,0.7119592428207397
662,https://api.github.com/repos/OpenFeign/feign/issues/662,issue,exist url encod queri param encod url contain queri string,appear though feign url encod exist paramet e g provid requesttempl queri insert url contain queri string written follow test demonstr problem bit look code problem seem stem extract decod queri paramet provid url map subsequ ad exist alreadi encod paramet map valu map url encod transit queri method believ desir behavior feign extract paramet provid url merg exist paramet exist paramet maintain current valu like issu,see close via,2,6,encode|decode,81,0.07407407407407407,0.7096003890037537
12568,https://api.github.com/repos/ballerina-platform/ballerina-lang/issues/12568,issue,string base encod return invalid result input hex encod string,descript crypto hmac function return hex encod string result correct string base encod return invalid string encod result reason function byte given string intern without decod hex string suggest fix provid api base encod byte array provid util function decod hex encod string return byte array step reproduc expect result hlnvf prxx vpmeldxrlflihobd fnlvsxvedljt bk actual result muncouq n zdm vcqzu rkvgm ndmti meyxquu mtrcmja qtaxnzc n u mkq ndk ntq mencoeverdfcoq test resourc suggest label option compon stdlib type bug suggest assigne option,resolv,7,15,encode|validate|scripting|crypt|hmac|decode|signing,96,0.15625,0.7082517743110657
1107,https://api.github.com/repos/AsyncHttpClient/async-http-client/issues/1107,issue,safe queri charact,accord need percent encod,actual alreadi consid charact safe pass queri url,2,3,safe|encode,16,0.1875,0.7077426910400391
518,https://api.github.com/repos/OpenFeign/feign/issues/518,issue,decod decod call void respons type decod,error silent swallow method return type pr stop call void type xx respons code similar protect call error short line read,,2,4,decode|protect,29,0.13793103448275862,0.7062530517578125
19394,https://api.github.com/repos/spring-projects/spring-framework/issues/19394,issue,uricomponentbuild work encod http url spr,johnni open comment valid space follow code got follow error affect refer url link uricomponentsbuild inconsist encod decod queri param behavior duplic uricompon type queri param match spec duplic uricomponentsbuild encod properli encod url anymor break backward compat app run spring encod uri variabl resttempl uriutil queri param safe encod mode encod sub delim referenc commit vote watcher,rossen comment accord uri spec rfc allow e pchar sub delimit match except make sens sinc commonli use queri paramet delimit sure come arjen take encod extra precaut decod interpret space found old base older version spec rfc seem call reserv charact queri arjen comment sinc wrote code rememb reason exclud guess base older version rfc alexandr comment exactli problem interest fix futur version kazuki comment hi probabl chang encod behavior work design case think encod case decod space applic server think rossen comment design inde reserv charact reserv allow resttempl yes take look implement strict encod properti kazuki comment thank quick answer resttempl applic make queri string pagin link use exampl case includ pagin link valu input end user kazuki comment oh sorri click add button mistak understood need chang anoth api thank dmitri comment rossen tri locat strict mode enum default one encod escap path queri encod path queri difficulti escap queri part actual case start unencod url string henc charact special mean encod rossen comment dmitri encodingmod enum valu need note strict encod appli expand uri variabl valu true defaulturitemplatehandl queri get encod see detail kazuki intern use uricomponentsbuild essenti dmitri comment ok exampl expect succeed queri paramet unencod valu intent pass liter remot server henc encod rossen comment miss part strict encod appli expand uri variabl valu dmitri comment possibl extend api one encod url queri paramet one go name add method make method public possibl encod queri param one go without extra substitut step uriutil encodeurivari uricomponentsbuild getqueryparam build build hierarchicaluricomponentsbuild uricomponentsbuild replacequeryparam multivaluemap param build uricomponentsbuilderdefaulturibuilderfactori defaulturibuilderuriutil encodeurivari queryparam replacequeryparam b bencod queryparam q valu build expand var javax ws rs core uribuild c f well perfectli ok receiv interpret correctli somebodi interest code came goe rossen comment dmitri kazuki creat provid solut,5,33,encode|validate|decode|safe|signing,364,0.09065934065934066,0.7062516808509827
3565,https://api.github.com/repos/eclipse/jetty.project/issues/3565,issue,urlencod encodestr handl uri space properli,urlencod encodestr convert space invalid uri encod deprec featur use proper uri encod path alway broken least far back,interest observ browser chrome firefox locat bar space use make sens locat bar subject behavior browser chrome firefox encod locat bar issu http request see network inspect panel jetti pars charact space pars http request line uri remain charact per list deprec syntax uri exist follow rule properli see least expand charact percent encod link sinc urlencod javadoc document specif perhap introduc class handl thing accord uri spec rfc use els need encod follow server expect decod far see encod side class use cgi mayb replac deprec encod side class case deprec method x remov x move cgi specif behavior review show variou encod method uriutil suffici solv bug cleanup deprec encod method urlencod probabl still done close origin report issu misplac class properli request line still use content space handl consist,3,17,encode|validate|decode,158,0.10759493670886076,0.6991547346115112
14940,https://api.github.com/repos/spring-projects/spring-framework/issues/14940,issue,spring request map annot map encod uri correctli spr,alexand open comment use spring request map annot attribut map encod uri correctli encod reserv charact exclud exampl slash charact encod exclud result follow list string contain reserv charact control action receiv request result uri respons request order catch request encod addit control action must use wildcard instead path paramet idea thank ah affect ga issu link spring uri templat class encod uri correctli duplic spring url tag correctli encod forward slash path variabl call encodepathseg spring tag librari encod uri correctli vote watcher,rossen comment urlencod encod url name impli actual encod html form data javadoc indic try use uriutil encod alexand comment apolog confus anyth bug use librari gener test valu order demonstr encod problem bug map encod uri correctli alexand comment remov unrel code hope issu clearer rossen comment request uri decod addit foo boo mean lookup path encod foo boo longer possibl interpret without treat path segment thing urldecod properti handlermap fals case lookup path remain encod foo boo path variabl still decod valu foo bar keep mind properti affect request map alexand comment thank follow diagnosi well caus bug uri decod incorrectli uri templat librari modifi per paramet encod decod encod anyth templat paramet slash encod f path segment allow per http uri specif test reserv charact edit grammar rossen comment hm sure actual say thing uri decod correctli decod happen default incom request easier express map encod charact case decod actual get henc recommend chang default set urldecod properti handlermap turn decod word expect behavior bug hope make sens alexand comment mean say expect uri templat work requir toggl noth decod see templat paramet anyth want encod decod text rest templat work mvc uri templat system mention regardless toggl switch request map uri templat built tag lib coincid behavior implement perspect develop want combin templat match match match match templat match match match match templat match match match match templat match match match match rossen comment mean say expect uri templat work requir toggl noth decod correct incom url encod e g foo bar request map pattern hand usual decod e g foo bar order match url request map pattern url must decod alexand comment okay see point function consid improv featur request relat ticket mark duplic even switch make request map encod valu spring uri templat librari control redirect spring tag lib view link form encod uri correctli toggl request map accept uri templat actual gener uri use spring rossen comment possibl gener uri client side use spring easier pleas track rossen comment sorri link wrong ticket see resolut,2,40,encode|decode,436,0.09174311926605505,0.6987831592559814
2364,https://api.github.com/repos/square/retrofit/issues/2364,issue,hash charact pre encod queri paramet unintent encod,think found bug want add queri paramet contain hash charact specifi paramet valu pre encod retrofit still chang charact encod valu written fail test test result follow behaviour intend inconsist,work intend yes queri paramet cannot contain hash charact delimit fragment part url exampl allow send server fragment part,2,7,hash|encode,58,0.1206896551724138,0.69838947057724
6334,https://api.github.com/repos/elastic/elasticsearch/issues/6334,issue,intern base decod pars detect error,found bug function decod incorrectli format base string exampl encod decod user password although neither valid base string add replac charact first pad charact wrote quick test show bug think line break earli realli throw code line,,4,6,decode|encode|password|validate,44,0.13636363636363635,0.6903825402259827
1199,https://api.github.com/repos/square/retrofit/issues/1199,issue,use true still encod valu,use assum set true valu encod anymor howev case get encod use beta,worth call okhttp method specifi last argument behavior see okhttp realli look iter valu annot pass list valu singl name declar instead map hack iter map base param cover experienc incorrect behaviour annot paramet interfac declar encod true string start encod true string end java alreadi encod string start date string end date wire encod twice start date b end date b retrofit beta okhttp root caus result issul ok hi face issu encod well need send redirect url paramet encod pass paramet interfac method actual request url valu encod expect encod retrofit okhttp tri set valu default valu still help resolv problem problem use compil com squareup retrofit retrofit compil com squareup retrofit convert gson charact expect encod suspect problem okhttp httpurl pleas provid execut test case one demonstr differ expect behavior expect symbol encod url abl work expect use instead case field work expect hi problem encod field token equal sign end tri send use retrofit beta end need someth interceptor hi look sourc found problem encod key valu url encod symbol one solut find okhttp addencodedqueryparam hi problem search fast solut retrofit dynam manual convert valu map check encod think write custom interceptor one solv issu think pefect work add custom interceptor okhttp intercept method code simpl exampl lack header etc realli work thx,3,20,encode|hack|signing,236,0.0847457627118644,0.6896150708198547
3570,https://api.github.com/repos/k9mail/k-9/issues/3570,pr,add proper header paramet parser decod,replac rather naiv approach involv string split regular express parser properli extract header paramet specifi rfc support paramet continu extend paramet valu specifi rfc client encod word encod specifi rfc wrongli encod attach name support decod well cry fix fix,,2,5,decode|encode,47,0.10638297872340426,0.6830307245254517
23621,https://api.github.com/repos/spring-projects/spring-framework/issues/23621,issue,reserv queri paramet charact ampersand equal sign encod expect,look bug test fail expect test actual test test fail expect test actual test test pass expect queri paramet encod charact sinc use break valu new paramet e g final valu,actual call work expect simpli call reli constructor encod javadoc mistak thank respons,2,4,signing|encode,54,0.07407407407407407,0.6817620992660522
1173,https://api.github.com/repos/knowm/XChange/issues/1173,issue,prevent encod c ensur signatur creat post encod,hi tri pass comma seper string folloiwng method order id string futur order info okcoinfuturesorderresult getfuturesord string api key string orderid string symbol string contract paramsdigest sign throw ioexcept howev request post order id param encod c c match param pass signatur henc request reject think someth simliar kraken see obviou annot prevent encod use valu orderid encod fals seem support anyon found neat ensur param post request encod signatur creat encod string pass byte array,,3,11,encode|signing|signature,85,0.12941176470588237,0.6816867589950562
689,https://api.github.com/repos/jersey/jersey/issues/689,issue,path paramet plu sign decod,url space encod plu sign thu follow two fact url encod differ quit sure whether use encod space charact recommend practic framework e g restlet use encod space path segment jersey decod assum url match method string getresourc string titl return titl titl first url use titl return correctli second url use titl contain instead space environ oper system platform affect version,report andershessellundsandozsaid interchang space queri paramet name valu implement matrix paramet otherwis special encod mean equival encod convent queri paramet taken rule encod form paramet media type applic x www form urlencod andershessellundsaid thank quick repli understand correctli bug experienc actual bug restlet framework use client use java net urlencod encod path segment java net urlencod encod space sandozsaid yes util urlencod anyth queri matrix form paramet name valu bug assign jersey issu issu import java net jira jersey mark incomplet thursday novemb th pm,3,18,signing|decode|encode,153,0.11764705882352941,0.6816725730895996
2156,https://api.github.com/repos/square/retrofit/issues/2156,issue,special charact encod,code messag bad request url includ charact retrofit replac dont want issu use encod true still replac idea,first want updat issu descript client id secret secret anymor problem check issu retrofit url encod done okhttp librari retrofit built said charact must encod present queri paramet valu sinc otherwis treat delimit url fragment sure code contain charact try simpli remov sinc guess redirect url empti fragment end copi want url encod okhttp librari handl post request use formurlencod request,2,7,encode|scripting,83,0.08433734939759036,0.6803228855133057
1017,https://api.github.com/repos/netty/netty/issues/1017,pr,upload multipart encod stream cr x symbol end lead corrupt data,applic caught problem httppostrequestdecod user upload multipart form data encod binari data apach httpclient superflu cr x symbol end upload stream origin stream end cr symbol e g input stream symbol x data line encod form x x x decod pass first cr symbol stop end lf binari data cr interpret binari data lf interpret end line,merg,2,5,encode|decode,70,0.07142857142857142,0.6790177226066589
4228,https://api.github.com/repos/k9mail/k-9/issues/4228,issue,rfc encod refer handl grace,refer header becom long k rfc encod follow exampl k send person data x ed refer us ascii q firstli see refer need rfc encod secondli fold appli limit line length thirdli mail receiv k recogn belong thread assum k properli decod rfc encod k mail android,addendum doubl check anoth client realiz k show header show origin header decod rfc first seem k introduc encod nevertheless handl grace,2,7,encode|decode,75,0.09333333333333334,0.6753285527229309
756,https://api.github.com/repos/line/armeria/issues/756,issue,url encod path map,describ path compon percent encod regex path map reserv charact pattern request path percent encod request map path map,accord document explicitli state method return string form defin rfc mean expect return percent encod form instead chang contract exist api add make implement instead similarli ad follow type mayb necessari wrt annot servic inject paramet decod work fix,3,6,encode|inject|decode,63,0.09523809523809523,0.6745604276657104
10187,https://api.github.com/repos/spring-projects/spring-framework/issues/10187,issue,resttempl encod url variabl spr,tareq open comment resttempl encod url variabl follow line result except affect issu link unabl retriev flashmap contain half space request paramet urlpathhelp aggress decod url spring url tag applic x www form urlencod encod vote watcher,tareq comment fix confirm thank chantal comment hi think url encod alway work correctli use spring rc run follow issu url partial encrypt encrypt part url encod look jvg xrx tkphesdgtsmg add path part url entri variabl map matter post use resttempl getforobject server access log show jvg xrx tkphesdgtsmg howev want url encod encod use java net urlencod encod str utf give jvg b xrx tkphesdgtsmg send part url use resttempl access log show jvg b xrx tkphesdgtsmg mean percentag sign encod twice applic corretli throw decrypt fail error cross check url browser manual work alreadi work develop applic resttempl httpclient base implement ran want resttempl unit test actual swich applic use templat well seem cannot prevent url get mess resttempl arjen comment rc introduc method variant resttempl take java net url argument henc uri templat use variant url encod perform recent snapshot wait till rc see work better chantal comment hi arjen thank answer quickli look current resttempl gap quit convinc new method solv problem howev feel work around doen problem doubl encod use old method still remain went back look sourc code thing bring want blow issu framework good try make perfect mistaken better look uritempl especi encodeuri string rc java net url uritempl encodeuri string simpli split string differ uri part use java net uri constuctor argument uri constructor call special tostr method concaten provid part back togeth use inner class parser split split concaten split done prevent error look bit code duplic place peopl expect spring want defin rule uri pattern b neither resttempl uritempl spring class game appli java net urlencod encod onto input url string variabl seem reli java net uri encod url impress correct uri parser url encod complet url scan url char escap char correct rang appli therefor url encod url contain escap second time url url encod contain alik encod scan c split uritempl encodeuri string check first first occurr colon uri howev two colon one present occur two differ locat scheme port split uritempl encodeuri still work input localhost myservlet sorri check yet sorri longish comment found worth ask chantal chantal comment underlin trigger plu sign follow quot arjen comment uritempl encodeuri string simpli split string differ uri part use java net uri constuctor argument uri constructor call special tostr method concaten provid part back togeth use inner class parser split split concaten split done prevent error look bit code duplic place peopl expect spring want defin rule uri pattern assum rule uri conform rfc reli java net uri heavi lift read javadoc uri see section escap octet quotat encod furthermor uri constructor see scheme specif part path queri string quot e encod fact constructor bit concaten split encod signific part b neither resttempl uritempl spring class game appli java net urlencod encod onto input url string variabl seem reli java net uri encod url impress correct uri parser url encod complet url scan url char escap char correct rang appli therefor url encod url contain escap second time url url encod contain alik encod scan inde reli uri encod urlencod urlencod name htmlformencod sinc encod url base html spec need rfc complianc uri constructor describ problem doubl encod due resttempl api easili solv assum pass string encod yet encod nice detect whether given string alreadi encod imposs peopl actual want pass doubl encod url request interact weird web server uri base method assum encod alreadi sinc imposs construct non encod uri object ad method altern ad boolean encod paramet everi method doubl amount method option switch urlencod solv either sinc happili print even wors c split uritempl encodeuri string check first first occurr colon uri howev two colon one present occur two differ locat scheme port split uritempl encodeuri still work input localhost myservlet sorri check yet valid url accord rfc support follow code snippet show print sorri longish comment found worth ask problem add javadoc resttempl elabor encod url chantal comment hi arjen thank lot time consider pleas offend inde reli uri encod urlencod urlencod name htmlformencod sinc encod url base html spec need rfc complianc uri constructor describ understand uri take care charact allow part uri use other escap problem uricompon make special charact allow uri specif special mean part url symbol exampl want urlencod therefor name seem fit encod uri mayb misread whole issu thought exactli preserv mean variabl pass argument resttempl method resttempl encod url variabl issu uri escap url variabl uri compon includ escap special charact structur url past test result help clarifi point outcom test use spring mvc dispatcherservlet rc server side resttempl client side explicit url encod encrypt variabl jvg xrx tkphesdgtsmg b server access log uri encod resttempl jvg xrx tkphesdgtsmg c servlet log de rio web feedback feedbackcontrol fail decrypt path variabl url input jvg xrx tkphesdgtsmg javax crypto badpaddingexcept given final block properli pad sign convert space sign still resttempl uri escap allow part uri server side get convert space break mean encrypt string behaviour dispatcherservlet conform rule resttempl explicit url encod server client side encrypt variabl jvg xrx tkphesdgtsmg b explicitli url encod jvg b xrx tkphesdgtsmg c server access log uri encod resttempl jvg b xrx tkphesdgtsmg servlet explicitli url decod path variabl mvc decod implicitli string success decrypt test pass charact allow uri spec encod twice make sens howev resttempl url encod decod path variabl escpap charact special mean url sorri elabor even though goal issu mayb comment help other least regard chantal arjen comment thank lot time consider pleas offend problem take quit lot offend let take differ stab resttempl take url argument url conform rfc rfc consid special charact effect resttempl work browser enter browser see escap anyth differ instanc bar escap meant encod data url use html form major differ case html form url html form encod space rfc use read javadoc urlencod urldecod read relev section html find singl specif refer url except refer charact encod space replac said name htmlformencod save everybodi lot confus see differ browser go googl type queri foo bar submit see result request html spec action browser take foo bar queri replac space request googl look queri part q foo bar decod back submit foo bar browser encod request summari key differ http html resttempl http client html treat special charact want special treatment effect mimick html form submitt encod manual submit subsequ url browser submit googl form anyth issu seem server side dispatcherservlet seem aggress decod use urldecod request url see urlpathhelp decoderequeststr henc decod investig creat new jira necessari chantal comment ok get point thank help explan tri around plu sign browser never escap liter plu sign enter jvg xrx tkphesdgtsmg browser see escap anyth yuk sure escap space default someth averag browser user rather mean plu sign put think never know url copi somewher alway interpret space input liter plu b client scan automat b yet know come along submit foo bar browser encod request tri abl trigger convers neither firefox safari possibl lot combin tri though anyth issu seem server side dispatcherservlet seem aggress decod use urldecod request url see urlpathhelp decoderequeststr henc jvg xrx tkphesdgtsmg decod jvg xrx tkphesdgtsmg investig creat new jira necessari realli error server side wonder describ test last comment sure anymor make look forward spring base solut take care convers problem requir solut work differ type web server client combin use spring frontend dynam construct url differ layer includ javascript certainli easi task arjen comment confirm bug spring mvc creat fix seem server side compon aggress decod request uri probabl caus problem specif urlpathhelp decod space comment behavior see type url safari follow link good enough html interpret bar becom e safari person type encod space remain e legal url charact need encod resttempl execut behavior two case see reason chang use safari html interpret use googl search exampl see follow behavior enter foo bar search box result request queri paramet main part e safari form url queri compon encod space queri compon enter foo bar search box result request e safari form url queri compon encod queri compon b chantal comment hi arjen thank lot clear thing sorri reproduc test googl url incorrectli use url address field browser directli instead use input field googl web page use googl input field work exactli descib thank great work chantal matthij comment send url templat encod done properli occur queri paramet say want googl search obama presid pass url pass paramet map work expect encod therefor treat space manual encod paramet result doubl encod littl research problem appear uriutil sign clear bitset charact encod queri param bitset arjen comment uri encod difficult process uriutil tri guess variou uri compon path queri etc use regular express guess mean foolproof happen work case best work around problem encount construct java net uri object desir url uri pass resttempl encod treat read inform uri encod,7,123,encode|decode|encrypt|crypt|signing|validate|scripting,1516,0.08113456464379948,0.6741679310798645
2447,https://api.github.com/repos/square/retrofit/issues/2447,issue,fals alway chang map valu encod,fals alway chang map valu encod know default fals hashmap call retrofit map parm new hashmap parm put name yoni parm put brand h parm tostr output name yoni brand h interfac searchnam map option respons search found encod happen,mayb must add mayb must add android studio give error error error illeg escap charact string string h h valid charact queri paramet valu okhttp url encod correct mistak expect behavior ampersand appear valu encod,3,8,encode|hash|validate,82,0.0975609756097561,0.6738013625144958
3364,https://api.github.com/repos/jersey/jersey/issues/3364,issue,handl incorrectli encod queri param delimit,annot support produc link queri paramet valu interpret uri path encod exampl someth test key instanc valu result link intend preced queri paramet encod test fkey valu seem either preserv provid build link queri paramet e g addit attribut injectlink annot affect version,report gregluca gregluca said exampl format well issu import java net jira jersey,2,4,encode|inject,63,0.06349206349206349,0.6700286865234375
9694,https://api.github.com/repos/ballerina-platform/ballerina-lang/issues/9694,issue,transport ioexcept httpmessagedatastream handl properli,descript method use ballerina ioexcept simpli ignor class need handl properli,,2,2,transport|scripting,17,0.11764705882352941,0.6676629781723022
1356,https://api.github.com/repos/square/retrofit/issues/1356,issue,pipe charact url encod paramet request,pass string pipe charact paramet servic method correctli url encod end valid java net uri except,try okhttp got fix per try okhttp dep retrofit maven pom retrofit try upgrad project try back,2,3,encode|validate,40,0.075,0.6676459908485413
66,https://api.github.com/repos/zhou-you/RxEasyHttp/issues/66,issue,basedynamicinterceptor param encod,encod encod decod,utf,2,4,encode|decode,8,0.5,0.6648153066635132
11945,https://api.github.com/repos/spring-projects/spring-framework/issues/11945,issue,valu url decod spr,scott open comment method argument inject method via remain url encod properti automat decod consist decod inject exampl pipe delimit valu inject instead affect referenc commit,juergen comment good point fix juergen,3,7,decode|inject|encode,37,0.1891891891891892,0.6626832485198975
275,https://api.github.com/repos/NanoHttpd/nanohttpd/issues/275,pr,recogn encod url routabl url,request nanolet configur rout execut empti space decod includ regular express recogn url,,2,2,encode|decode,19,0.10526315789473684,0.662659764289856
8317,https://api.github.com/repos/spring-projects/spring-security/issues/8317,issue,bcryptpasswordencod encod throw npe,throw null pointer except npe pass null call insid method method made null safe either check null return null throw kind except,want return null encod open return will submit pr submit pr done,4,6,crypt|password|encode|safe,39,0.15384615384615385,0.6619214415550232
