postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
44589,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/44589,issue,need clearif app password multi factor authent,hello far know app password store cloud part local activ directori domain wonder context app password support pta document detail edit section requir doc microsoft com github issu link id cbaf e bdf ea version independ id f c f c e f c c ad content azur ad connect pass authent current content sourc servic activ directori sub servic hybrid github login microsoft alia billmath,thank queri investig updat thread yes right app password store cloud part local activ directori domain case enabl pta app password azur ad reli premis domain control first factor authent second factor authent take place cloud use app password azur mfa depend whether applic support mfa requir app password hope answer queri proceed closur thread feel free tag repli question,3,12,password|authentication|login,134,0.08955223880597014,0.9935856461524963
6506,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/6506,issue,dns deleg clarif,document clearli state understand dns deleg extern domain name cloud fabrikam com fqdn east cloud fabrikam com exampl dns deleg align name top articl help add note say extern domain name includ region configur week post deploy confus thing work properli document detail edit section requir doc microsoft com github issu link id cf c b b aaa version independ id aa f ad e f content azur stack datacent integr content sourc servic azur stack github login microsoft alia jeffgilb,thank feedback assign issu content author investig updat document appropri azur stack dns server authorit soa region externaldomainnam use exampl authorit east cloud fabrikam com custom must creat zone cloud fabrikam com dns whether intern host deleg child zone region east cloud fabrikam com azur stack dns name server pleas close,5,10,delegation|integrity|login|signing|authorise,136,0.07352941176470588,0.9935810565948486
31871,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/31871,issue,fa applic password,possibl token v ropc provd applic password fa enabl info fa support use applic password gener secur set page cannot authent invalid grant error possibl authent via applic password pleas updat doc possibl let know document detail edit section requir doc microsoft com github issu link id b eac ddd c aa f version independ id ca b f c content microsoft ident platform sign user use resourc owner password credenti ropc content sourc servic activ directori sub servic develop github login microsoft alia ryanwi,thank feedback current investig updat shortli app password creat legaci offic client meant use modern authent flow altern fa support oauth flow refer link uservoic implement mfa app secret support azur ad client credenti flow ropc need,8,16,password|security|authentication|validate|signing|credential|login|oauth,126,0.12698412698412698,0.993516743183136
28698,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/28698,issue,number abl deleg,gt subnet deleg subnet zero multipl deleg enabl doc say one deleg appli one subnet document detail edit section requir doc microsoft com github issu link id b c e e ad version independ id ce cee c b b content add chang delet azur virtual network content sourc servic virtual network github login microsoft alia jdial,azur portal select multipl servic endpoint subnet thank provid feedback correct accord document servic requir deleg subnet explicit identifi subnet host particular servic subnet deleg give explicit permiss servic creat servic specif resourc subnet deleg one servic per subnet pr document make respect chang api support multipl subnet deleg issu servic list today requir dedic subnet futur limit lift api refer far test multipl deleg one subnet return attach deleg azur portal test process got error refer rest api mention earli even though deleg multipl servic subnet servic requir dedic subnet limit lift futur,2,12,delegation|login,155,0.07741935483870968,0.9933987855911255
21198,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/21198,issue,azur storag nativ support ad authent,hi section grant vm system assign manag ident access storag account access key articl state azur storag nativ support azur ad authent howev public preview support direct ad authent azur storag resourc per articl document detail edit section requir doc microsoft com github issu link id e eb e c version independ id c ddff fe c f fc ffab b content linux vm system assign manag ident access azur content sourc servic activ directori github login microsoft alia daveba,thank feedback investig updat appropri thank feedback assign issu content author investig updat document appropri articl updat remov statement republish updat afternoon pleas close proceed close thread question regard matter pleas tag repli gladli continu discuss reopen issu,4,8,authentication|signing|login|authorise,125,0.064,0.9932714700698853
10406,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/10406,issue,minimum password lenght charact,hi sorri funni english think requir complet page custom ban password list contain word custom ban password list case insensit custom ban password list consid common charact substitut exampl necessari add minimum password lenght charact regard document detail edit section requir doc microsoft com github issu link id e e ee e c bfdc bd adfa version independ id f ab f e f ded b e bf af content ban password azur content sourc servic activ directori github login microsoft alia joflor,thank feedback assign issu content author investig updat document appropri yes thank confirm product group correct minimum length charact maximum charact updat shortli hi thank job regard thierri pleas close proceed close thread question regard matter pleas reopen gladli continu discuss,4,9,password|login|signing|authorise,129,0.06976744186046512,0.9932709336280823
24477,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/24477,issue,window integr secur negoti cloudap provid,know specif requir authent provid web app ad member web server configur window integr secur specif window authent negoti cloudap provid requir default negoti ntlm provid suffici document detail edit section requir doc microsoft com github issu link id e f b f version independ id e c bd df bbf content sso premis resourc work azur ad join content sourc servic activ directori github login microsoft alia markvi,thank queri investig updat thread suggest pleas open new msdn forum post requir detail commun help address queri pleas refer link msdn forum ask new question open new forum post thank proceed close thread question regard matter pleas reopen gladli continu discuss,5,8,integrity|security|authentication|sso|login,118,0.06779661016949153,0.9931045174598694
38309,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/38309,issue,document number avail zone per region,ensur resili minimum three separ zone enabl region azur region current support avail zone exactli avail zone region avail zone document detail edit section requir doc microsoft com github issu link id cca f cfd aba b fa version independ id b e e f bd cbc dbf content azur avail content sourc servic azur github login microsoft alia cynthn,thank question investig updat shortli everi region azur support avail zone yet one list document central us east us east us west us franc central north europ uk south west europ japan east southeast asia point time region support avail zone zone howev call minimum move forward add addit zone regardless region support avail zone minimum zone,3,10,availability|cbc|login,124,0.08064516129032258,0.9930825233459473
56615,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/56615,issue,password complex azur ad password polici,modifi password restrict azur ad password polici password complex charact length allow charact pleas document detail edit section requir doc microsoft com github issu link id b c e e cc daea version independ id c c f f b e df content self servic password reset polici azur activ content sourc servic activ directori sub servic authent github login microsoft alia iainfou,pleas comment assist thank assign vipul comment azur ad password restrict polici modifi cannot modifi password complex link confirm option configur azur ad allow custom ban thing ad custom ban password list brand name product name locat compani headquart compani specif intern term abbrevi specif compani mean let know question yes someth want verifi mention doc thank lot,4,12,password|authentication|login|signing,128,0.09375,0.9930744767189026
18762,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/18762,issue,login mfa skip local usernam login,basic singin polici login local account either usernam email addit enabl mfa first user feed user name password otp mobil case mfa use local account user name email skip login use local account mfa configur login b c possibl either use default polici use custom polici refer document detail edit section requir doc microsoft com github issu link id c e b b c c f e ab ae version independ id aafb cb c b e f content multi factor authent azur activ directori content sourc servic activ directori github login microsoft alia davidmu,thank feedback current investig updat shortli discuss specif implement scenario pleas open new msdn forum post commun help address queri pleas refer link msdn forum ask new question proceed close thread pleas past msdn thread url make sure queri address forum,5,12,login|username|user name|password|authentication,143,0.08391608391608392,0.9929247498512268
14172,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/14172,issue,know applic support mfa window authent,know applic support mfa window authent use sharepoint window authent exchang instal onpremis mfa server possibl mfa sharepoint web site owa though talk sharepoint window authent avail request construct guid document detail edit section requir doc microsoft com github issu link id f cd b c f ca de version independ id c ccd aa e b b f content window authent azur mfa content sourc servic activ directori github login microsoft alia joflor,thank feedback investig updat appropri sharepoint authent adf mfa server adf publish sharepoint use azur ad app proxi either enabl user mfa azur ad mfa server adf link let know answer question question pleas leav comment open new issu gladli continu discuss,3,8,authentication|availability|login,123,0.06504065040650407,0.9928820729255676
35797,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/35797,issue,oauth ropc v exampl inconsist,exampl show use client id tenant id tabl paramet use tenant id client id addit postman collect show use client secret addit client id present document document detail edit section requir doc microsoft com github issu link id b eac ddd c aa f version independ id ca b f c content microsoft ident platform sign user use resourc owner password credenti ropc content sourc servic activ directori sub servic develop github login microsoft alia ryanwi,thank feedback investig updat appropri assign content author look feedback pleas assign mistak reassign thank came say thing ropc flow public client pass client secret usernam password secret postman exampl ropc work note ropc restrict public client use confidenti client pleas close tenant client id tabl exampl,8,12,oauth|signing|password|credential|login|authorise|username|confidential,129,0.09302325581395349,0.9928680658340454
48187,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/48187,issue,client secret must url encod sent,client secret referenc time page one refer mention client secret must url encod sent realiz contenttyp exampl clearli show content encod howev verbiag page includ plain english statement refer one secret special charact respons un help aadst invalid client secret provid whoever own messag offer hint help situat extra gravi link url encod mean document detail edit section requir doc microsoft com github issu link id fef ca bb c b ff c b version independ id e fd af e dc content oauth author code flow microsoft ident content sourc servic activ directori sub servic develop github login microsoft alia ryanwi,thank valuabl feedback investig issu thank let us know make chang ad refer rfc percent encod doc accordingli pleas let us know anymor concern regard otherwis close github issu end day tomorrow,5,9,encode|validate|oauth|authorise|login,141,0.06382978723404255,0.9927968978881836
7671,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/7671,issue,user assign ident public preview,doc list system assign ident user assign ident public preview clarifi public preview put next user assign ident given whole msi featur public preview mean user assign ident support current document detail edit section requir doc microsoft com github issu link id bd bdc b f dc eeb version independ id dbbbadd f e c f cbc b b content manag servic ident msi azur content sourc servic activ directori github login microsoft alia daveba,thank report assign issu author investig updat appropri apolog confus previous said privat preview user assign ident new type ident introduc public preview support supplement term microsoft azur note upcom chang throughout preview document soon pleas close pleas feel free reopen question proceed close thread question regard matter pleas reopen gladli continu discuss,4,10,signing|cbc|login|authorise,134,0.07462686567164178,0.99275141954422
43021,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/43021,issue,need administr role manag authent method azur ad given,administr role azur ad need modifi authent method polici section enabl passwordless phone sign authent method step document detail edit section requir doc microsoft com github issu link id ee ac b b c version independ id beda fdc content enabl passwordless sign microsoft authent app preview azur activ content sourc servic activ directori sub servic authent github login microsoft alia joflor,thank feedback investig updat appropri hey role auth admin privelg auth admin use modifi auth method polici role action microsoft directori user strongauthent updat updat strong authent properti mfa credenti inform pleas let us know anymor question regard issu close end day tomorrow,5,13,authentication|password|signing|login|credential,115,0.11304347826086956,0.9926413893699646
43447,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/43447,issue,suggest add disabl secur default aad premium affect,add section disabl secur default sinc section enabl exist guidanc state choic secur default exist aad premium condit access use use licens later happen secur default alreadi enabl document detail edit section requir doc microsoft com github issu link id cfac ecf e c ff f c ce f version independ id f e cc f c db ff content azur activ directori secur content sourc servic activ directori sub servic condit access github login microsoft alia joflor,thank feedback assign issu content author evalu updat appropri good input enabl secur default tenant still want exclud one two account even possibl without condit access polici secur default allow custom exclus custom polici must licens condit access creat polici,4,10,security|login|signing|authorise,127,0.07874015748031496,0.9925938248634338
51418,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/51418,issue,registri secur relat inform,hi whole articl talk contain registri secur work give pointer next secur store inform quit import includ imo cheer manuel document detail edit section requir doc microsoft com github issu link id fc f c f dd b cc version independ id af e b ae c content quickstart creat registri azur cli azur contain content sourc servic contain registri github login microsoft alia danlep,thank feedback assign issu content author check updat document appropri pleas check add comment doc updat request applic thank feedback agre introductori content touch secur consider intend custom run quickli servic document azur contain registri includ number secur focus articl exampl secur authent integr azur secur answer question thank prompt respons articl shall cover need,6,12,security|login|signing|authorise|authentication|integrity,125,0.096,0.9925435185432434
17508,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/17508,issue,scope limit base app password,hi know app password work exchang onlin sharepoint onlin work dynam crm product possibl app password access activ directori retriev user group inform thank long document detail edit section requir doc microsoft com github issu link id ee e c ef version independ id e f b b ec e bb cfbe content manag app password azur activ content sourc servic activ directori github login microsoft alia lizross,thank feedback investig updat appropri yes work dynam crm pleas refer use place regular password sign app devic support two step verif refer thank help problem proceed close thread question regard matter pleas reopen gladli continu discuss,3,7,password|login|signing,111,0.06306306306306306,0.9924477934837341
20628,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/20628,issue,find admin provid client credenti grant,tenant multipl admin provid client credenti grant adminconc endpoint client find admin email id provid grant document detail edit section requir doc microsoft com github issu link id e e cd cca f version independ id e aac cb content azur ad v access secur resourc without user content sourc servic activ directori github login microsoft alia celest,thank feedback investig updat appropri check ad remov permiss go azur ad audit activ log full list audit activ add v applic permiss seem one need proceed close thread fulli answer question feel free leav comment continu convers look programat get inform client applic author admin need find author order task send email person etc possibl,5,8,credential|security|login|audit|authorise,121,0.06611570247933884,0.9924184679985046
56515,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/56515,issue,adf need function oauth v saml assert,part larg enterpris direct microsoft decommiss adf thu articl help saml assert microsoft ident platform howev v microsoft ident platform follow articl need implement v v function saml assert microsoft ident platform need migrat v otherwis current secur flow implement work sap salesforc document detail edit section requir doc microsoft com github issu link id f f f e cba c eb version independ id ac f e f content microsoft ident platform saml bearer assert content sourc servic activ directori sub servic develop github login microsoft alia ryanwi,thank feedback share intern want faster respons pg recommend share user voic design specif triag request cc feel free reach email well,5,8,oauth|saml|security|login|signing,119,0.06722689075630252,0.9923058152198792
21965,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/21965,issue,set podsecuritypolici appli pod secur context,hi wonder function impli podsecuritypolici admiss control enabl aks version admin creat podsecuritypolici kind regard bram document detail edit section requir doc microsoft com github issu link id fb fca ef acbb version independ id aa fdd fbb f ea e ee content develop best practic pod secur azur kubernet servic content sourc servic contain servic github login microsoft alia iainfou,thank question investig updat shortli either comment confirm ask best practic articl detail use pod secur context littl differ pod secur polici polici cluster wide enabl api server level yes requir admiss control pod secur polici upcom roadmap current avail aks hi ah see mix pod secur polici plan,3,11,security|login|availability,117,0.09401709401709402,0.9922553896903992
47294,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/47294,issue,app password auto gener app requir higher complex password,hi team current app password auto gener charact lowercas custom third parti applic accept app password meet password polici complex app requir uppercas lowercas number enforc specif complex gener app password yes pleas document page thank document detail edit section requir doc microsoft com github issu link id ee e c ef version independ id e f b b ec e bb cfbe content manag app password azur activ content sourc servic activ directori sub servic user help github login microsoft alia lizross,thank make us awar issu assign servic area specif engin investig scenario provid feedback today app password custom auto gener share idea azur feedback,3,10,password|login|signing,117,0.08547008547008547,0.9922544956207275
50176,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/50176,issue,password base sso,detail authent work password base sso confus authent user applic azur ad retriev user credenti directori enter applic sign page sentenc confus document detail edit section requir doc microsoft com github issu link id edfc f b ee version independ id b dd e f b ce de c content singl sign applic azur activ content sourc servic activ directori sub servic app mgmt github login microsoft alia mimart,thank feedback investig back shortli elabor applic support sign protocol saml oauth openid connect etc requir usernam password suppli sign applic need password base sso enabl applic secur applic credenti storag credenti replay applic sign page via web browser extens,11,23,password|sso|authentication|credential|signing|login|saml|oauth|openid|username|security,113,0.20353982300884957,0.9922437071800232
34709,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/34709,issue,pleas add step ad vnet differ subscript acr firewal whitelist,current document indic regist resourc provid necessari attempt add vnet differ subscript acr registri deploy without step vnet immedi disappear acr firewal whitelist ad behavior detail github issu feel free contact need addit detail alia jemartin document detail edit section requir doc microsoft com github issu link id bb eb b c f de dd version independ id f db f eeb c f fe fa content restrict access azur contain registri virtual content sourc servic contain registri github login microsoft alia danlep,thank feedback current investig updat shortli thank feedback assign issu content author investig updat document appropri progress updat publish pleas close,6,9,scripting|firewall|whitelist|login|signing|authorise,115,0.0782608695652174,0.9921925663948059
38271,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/38271,issue,addit secur page longer exist,given new experi redirect section app password document detail edit section requir doc microsoft com github issu link id ee e c ef version independ id e f b b ec e bb cfbe content manag app password azur activ content sourc servic activ directori sub servic user help github login microsoft alia lizross,thank feedback investig updat appropri someth ad document app password page appear turn organ admin organ admin look turn find info purpos talk app password option see sort thing peopl see suggest org move away app password modern secur method long app password page continu exist turn default pleas close,3,9,security|password|login,110,0.08181818181818182,0.9921684265136719
38137,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/38137,issue,oauth authent method unavail,unabl schedul refresh data gateway list option anonym basic window avail authent type anyth need modifi gateway report queri oauth option document detail edit section requir doc microsoft com github issu link id daf e f e b aaf ce version independ id b fba bea f fbc content import azur log analyt data power content sourc servic log analyt github login microsoft alia bwren,thank comment activ investig back shortli updat inform provid infer use premis gateway schedul refresh relat power bi recommend rais issu use either method pro licens rais support close issu question regard matter pleas repli gladli continu discuss,4,7,oauth|authentication|availability|login,108,0.06481481481481481,0.9921241402626038
52666,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/52666,issue,use app authent authent user chang forgot password url,hello use easyauth servic azur web app authent user azur ad b c control code want user forgot password link reset password use password reset b c polici know trigger b c polici thank enter feedback document detail edit section requir doc microsoft com github issu link id e b f f b c ebbf ff version independ id e fb ae c f c df f content user flow azur activ directori content sourc servic activ directori sub servic b c github login microsoft alia mimart,easyauth doesnt realli support follow sampl bake password reset sign pleas let us know question thank alot help,5,12,authentication|forge|password|login|signing,115,0.10434782608695652,0.9919285774230957
6994,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/6994,issue,import secur nuanc miss,q block user reset password yes group enabl sspr remov individu user group allow user reset password realli amend indic control prevent gas use sspr someth yes group enabl sspr remov individu user group allow user reset password note user global administr still abl util ssr regardless whether remov group document detail edit section requir doc microsoft com github issu link id e e ad b f version independ id e e e c ab b f ccfb content self servic password reset faq azur activ content sourc servic activ directori github login microsoft alia joflor,thank feedback investig updat appropri assign issu author investig updat appropri,5,8,security|password|login|signing|authorise,112,0.07142857142857142,0.991847813129425
51494,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/51494,issue,avail privileg list,pleas list mysql privileg avail azur databas mysql server much much shorter given list avail privileg honest given list read clever long wind back hand document fundament perfectli reason limit product azur databas mysql server thank document detail edit section requir doc microsoft com github issu link id b c e bb f e b db c version independ id f b fce ff b fae content creat user azur databas content sourc servic mysql github login microsoft alia andrela,thank feedback unsupport privileg list limit document pleas let know clarifi thing updat doc link limit updat doc live next hour thank feedback pleas close,3,8,availability|privilege|login,109,0.07339449541284404,0.991798460483551
11056,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/11056,issue,link modern authent longer valid,support web browser base client offic client support modern authent platform browser capabl kerbero authent document detail edit section requir doc microsoft com github issu link id e db e c f c b version independ id f f c b f ff content azur ad connect seamless singl content sourc servic activ directori github login microsoft alia billmath,thank feedback investig updat appropri abl access modern authent link make feel invalid hi error sorri page request cannot found pleas add work link sure work link link seem work pleas close proceed close thread question regard matter pleas reopen gladli continu discuss,4,8,authentication|validate|kerberos|login,108,0.07407407407407407,0.9917351007461548
764,https://api.github.com/repos/MicrosoftDocs/microsoft-365-docs/issues/764,issue,configur end user spam notif link visibl default polici,link configur end user spam notif visibl default spam filter polici creat custom polici link visibl end user spam notif disabl contradict document mean end user spam notif alway disabl creat custom spam filter polici test accept purpos document detail edit section requir doc microsoft com github issu link id c b bbb c f e e version independ id da ecbc c c f ba b content configur end user spam notif exchang content sourc servic seccomp github login microsoft alia tracyp,notic one tenant pleas close issu sinc seem incid contact support specif issu tenant,2,8,spam|login,107,0.07476635514018691,0.9916929006576538
37671,https://api.github.com/repos/MicrosoftDocs/azure-docs/issues/37671,issue,password polici appli cloud user account incorrect,charact allow cannot contain dot charact immedi preced symbol actual usabl even includ password set sign work properli japanes password polici appli cloud user account cannot contain dot charact immedi preced symbol document detail edit section requir doc microsoft com github issu link id b c e e cc daea version independ id c c f f b e df content azur ad self servic password reset polici azur activ content sourc servic activ directori sub servic authent github login microsoft alia joflor,thank feedback investig updat appropri sent pm own password featur confirm longer issu need document updat accordingli hear back thank bring pleas close,5,10,password|user account|signing|authentication|login,114,0.08771929824561403,0.9916391968727112
