postid,links,tags,title,question,answers,uniq,raw,words,len,ratio,probability
5032,https://api.github.com/repos/expo/expo/issues/5032,issue,redirect mobil app googl login instead goe googl com,sorri open issu need open issu still work code try const result await googl loginasync androidclientid xxxx scope profil email consol log result catch e consol log e make chang node modul one question packag name product mode use host exp expon dev mode com xxxx app json right thank,googl loginasync alreadi deprec pleas googlesignin googl authent follow link updat code deprec work fine redirect app googl login tri googl login get error first login error asyn oper still progress fail pleas help spend week got googl login bad luck thank need pass redirecturl string easiest javascript templat alreadi done still go googl com login pleas help worri see code try const result await googl loginasync androidclientid xxxx scope profil email redirecturl consol log result catch e consol log e alreadi use templat string made chang check app json use sdk expo name xxxx slug eventapp privaci public sdkversion platform ios android facebookappid xxxxx facebookdisplaynam xxxxx facebookschem xxxxx icon asset imag icon event channel png version orient portrait splash imag asset imag splash png resizemod cover notif icon asset imag ic stat call white png color ff cc android packag com xxxx googleservicesfil asset googl servic json permiss access fine locat read extern storag manag document write extern storag camera calendar read calendar write calendar updat fallbacktocachetimeout assetbundlepattern ios bundleidentifi xxx supportstablet true config googlesignin reservedclientid xxx infoplist nscamerausagedescript xxx need permissiom access camera upload user profil packag json main node modul expo appentri js script start expo start android expo start android ios expo start ios eject expo eject test node node modul jest bin jest js watchal jest preset jest expo depend axio expo expo app auth expo facebook expo googl app auth rc immut helper lodash moment react react nativ react nativ autocomplet input react nativ locat react nativ imag picker react nativ modalbox react nativ snap carousel react nativ timer react nativ touch react nativ unimodul react navig react redux redux redux action redux logger redux saga devdepend babel preset expo jest expo privat true pleas open new issu increas respons time still follow issu templat provid pleas go back edit post includ inform ask format correctli meantim see use sdk test code sdk project let know hit error realli help place expoappauth oauthredirect oauthredirect reverseclientid oauth redirect googl appauth oauthredirect oauthredirectnod modul expo googl app auth appauth oauthredirect oauth redirect googleredirecturlloginasynccom exampl exampl oauth redirect googleexpo googl app authapp jsonconfig googlesignincom mycoolidentifi identifiercom mycoolidentifi identifi past valu oauth client id well seem valid lower case everyth issu thank post oauth client id end chang issu capit letter identifi chang googl develop consol seem effect chang packag name oauth client id use android expo lowercas fix issu thank fix,9,36,login|signing|authentication|scripting|privacy|asset|scam|oauth|validate,464,0.07758620689655173,0.2714275121688843
3018,https://api.github.com/repos/SDWebImage/SDWebImage/issues/3018,issue,sdwebimag use weak hash md,ran secur check applic got know sdwebimag use weak hash md riski cryptograph algorithm,sd cryptograph cach attack try local imag cach mean even renam imag file name origin url issu caus thank quick repli far scan code see potenti secur threat applic applic use sdwebimag scan say sdwebimagecach file use md cryptograph algorithm broken riski algorithm pleas elabort mean even renam imag file name origin url sure sdwebimag cryptograph md cryptograph algorithm sdwebimagecach thank allow filenam etc url end need hash simpl answer ignor wrong detect report sd cryptograph need whether md sha anyth hash function md histori code fast simpl mean say sdwebimag never use cryptograph use version version caus warn idea updat sdk mean md histori code fast simpl thank understood defect report told defect report told md hash algorithm presum strong one hash longer strong one hash revers mean encod inform purpos protect clear view known cryptographi md attack vector bad public knowledg long time clear think librari intend protect inform filenam filenam never intend privat think privat inform framework access want protect told sever time thing sdwebimag perform cryptographi protect inform simpli attach debugg read memori see filenam imag hash fire hash often use non cryptograph way serial data chang charact set data exclud illeg char exactli said next time pleas take time understand defect report receiv mean file bug,9,30,hash|security|crypt|attack|threat|sha|encode|protect|attack vector,231,0.12987012987012986,0.2709367275238037
323,https://api.github.com/repos/magus/react-native-facebook-login/issues/323,issue,key hash work android facebook app instal facebook app instal caus error,rn android facebook login facebook app instal devic add facebook account detail work soon instal facebook app devic error say key valid pleas help,hello fix need edit node modul,3,3,hash|login|validate,43,0.06976744186046512,0.26806825399398804
7390,https://api.github.com/repos/expo/expo/issues/7390,issue,issu expo fetch android hash mapview,expo fetch android hash return googl upload certif instead app sign certif henc step descript incorrect,section deploy googl play store sinc app like use app sign googl play need grab app sign certif product rather upload certif return expo fetch android hash grab signatur play consol app releas manag app sign go api dashboard credenti ad signatur exist credenti think made clearer love see pr thank cruzach clear enough close issu,6,16,hash|certificate|signing|scripting|signature|credential,79,0.20253164556962025,0.26360541582107544
3500,https://api.github.com/repos/expo/expo/issues/3500,pr,expo asset work normal react nativ context,expo asset work eject project depend expo font well expo manag workflow plugin access asset registri object consequ confirm asset download success canon md compar one produc filesystem download asset everi time call least certain end stale asset test plan test nativ compon list follow want find produc sha hash metro produc asset altern move plugin make default metro prefer latter two distinct flow expo font work well ios work normal react nativ bundl asset android releas variant easi test problem font get bundl creat file far tell research need copi resourc elsewher best add support take resourc name uri copi target destin disk chang pr,,3,10,asset|sha|hash,114,0.08771929824561403,0.2586590647697449
7537,https://api.github.com/repos/expo/expo/issues/7537,pr,expo updat templat bare keep bare rn asset bundl script add inform readm embed asset,asset still bundl react nativ packag script ios debug build includ content bundl react nativ code imag build phase bundl expo asset script replac updat templat instal instruct android project less destruct properti expos react nativ gradl script updat readm includ info embed asset variou type build test plan test ing asset templat project debug releas build ios simul ios devic android devic,,2,10,asset|scripting,79,0.12658227848101267,0.25426018238067627
2439,https://api.github.com/repos/RestKit/RestKit/issues/2439,issue,ios invers map string valu key hash produc numer valu,sure interest ios issu saw product app app store user start appear ios devic download xcode beta fulli demonstr occurr ios simul object c nsobject contain method hash return nsuinteg attempt overrid method variou class defin nsstring hashcod properti server expect field repres upload json key hash saw happen ios client app send numer valu instead string key contain decim convers first charact valu hashcod short test method complet illustr problem first declar two class use differ classa classb classa map properti hashcod key hash wherea classb map key hash code show problem produc follow output ios expect outcom classa produc dictionari key hash string number classb key hash previou version ios case ios issu occur,experienc ios issu method map overridden child class order map properli hash ahash hashcod issu even fail user open app compil xcode ios beta instanc try instal build hockeyapp compil xcode ios beta potenti big issu api use hash variabl name often dictionari creat method propertyinspectionforclass rkpropertyinspector return properti contain process class properti contain nsobject appl doc hash return integ use tabl address hash tabl structur nsuinteg hash nsnumber class use explicit list properti order deriv proper class map solut avoid specif call directli rkpropertyinspector return list subclass rkpropertyinspector special subclass overrid list gener seem ios improv introspect hash includ ios x ios x purpos list properti json structur need class introspect properti averager bundleid categori count creator debugdescript descript filehfsflag filehfsresourceforks hash isinstal isofficialapp priceformat rac keysequ rac sequenc rac valuesequ ratingcount storeid titl transitmodekey url resolv issu use special properti overrid reflexion use restkit instead creat rkattributemap propertyvalueclass one need code still work invert object map request ns object json object ahash hash code eras propertyvalueclass need invers map instanc travers hash properti map assum call properti ahash restkit special class avoid use automat reflexion caus hash json object number hash descript key consid danger object map object c given object c built object send key signal selector one anoth given nsobject everyth subclass assum specif behavior key descript hash object map accident intent use key inadvert trigger interfer underli behavior case influenc json metadata key backend server use resort replac reserv key littl light hack jsonkit exampl replac descript key myprefix descript revers replac put post server,5,35,hash|scripting|danger|signing|hack,387,0.09043927648578812,0.24884295463562012
10888,https://api.github.com/repos/appcelerator/titanium_mobile/issues/10888,pr,fix android apk sign fail use md keystor jdk,keystor test follow test procedur document verifi apk success built ticket sha keystor test copi root directori project appc studio select packag top left dropdown box appc studio select android play store dropdown box click build button keystor locat click brows button select file keystor password enter keypair password enter key alia enter click publish button verifi apk success built,failur warn messag dangerid danger id danger messag book floppi disk gener sdk zipfil book white check mark test pass nice one test pass test skip gener entri sign dangerj c affab e f e fr pass apk built success md sha sha keyston test environ oper system name mac os x version architectur bit node js node js version npm version titanium cli cli version titanium sdk sdk version local sdk v cli studio,4,11,signing|sha|password|danger,145,0.07586206896551724,0.24667878448963165
53,https://api.github.com/repos/johnezang/JSONKit/issues/53,issue,memori leak jk cachedobject,observ memori leak quit signific follow code view control soon move anoth control leak object address size respons librari respons frame nscfstring byte app jk cachedobject nscfstring x ac byte app jk cachedobject nscfstring x b byte app jk cachedobject nscfstring x b e byte app jk cachedobject nscfstring x bc byte app jk cachedobject nscfstring x cb byte app jk cachedobject id address categori event type refct timestamp size respons librari respons caller x ac cfstring immut malloc app jk cachedobject x ac cfstring immut cfretain app jk cachedobject x ac cfstring immut cfretain foundat nscfstring retain x ac cfstring immut cfreleas app jkdictionari dealloc x ac cfstring immut cfreleas app jsondecod clearcach follow least obviou json releas pars releas pars lot data least minut leak quit critic kind dig stupid fault look right,certainli exist possibl memori leak insid jsonkit point heavi larg number project point major bug fix pragmat mean like caus memori leak bug code jsonkit leak inform get stack trace alloc took place thing alloc leak like explan retain someth jsonkit given unfortun simpli possibl offer assist gener advic go close bug addit inform clearli implic jsonkit feel free open bug open new one thank respons right found leak code non obviou place sorri complain jsonkit see leak see line code creat method yield object retain count call parsedatom yeild retain count parsedatom releas make chang remov suffici parsedatom use elsewher key retain ad stack sure proper solut look open ticket concis test case reproduc memori leak point jsonkit fairli matur stabl use lot real world applic none experienc memori leak due jsonkit best knowledg everi report jsonkit leak memori turn user error leak caus retain object creat jsonkit memori leak tool show call stack alloc memori eventu leak leak took place,3,19,leak|signing|decode,302,0.06291390728476821,0.2453431785106659
1432,https://api.github.com/repos/expo/expo/issues/1432,issue,problem prelod asset svg android,hi problem prelod asset android react nativ uri icon ui app js creat cacheresourcesasync error prelod app expo react expo ios fine error uncaught error unexpect url file data user host exp expon cach experiencedata nameapp exponentasset svg,reproduc got problem error ios android error consol error got error line column node modul expo tool hashassetfil js react nativ remot svg display svg asset folder work perfectli android long loadasync svg compat loadasync issu upgrad sdk roll back start face issu,2,6,asset|hash,87,0.06896551724137931,0.231122687458992
5221,https://api.github.com/repos/expo/expo/issues/5221,issue,cannot expo local authent,tri expo local authent app say unabl resolv node modul expo local authent build localauthent js modul exist hast modul map found file tsconfig json say expo modul script tsconfig base,hi similar error messag turn caus rd parti packag properli look pleas go back fill issu templat make sure add reproduc exampl thank made work upgrad expo sdk react nativ close thank u,2,5,authentication|scripting,69,0.07246376811594203,0.23088565468788147
